,cik,name,ticker,exchange,market_cap
1410,1789769,"Instil Bio, Inc.",TIL,Nasdaq,93902456
1411,1059213,BEXIL INVESTMENT TRUST,BXSY,OTC,190870288
1412,1823255,MAYFAIR GOLD CORP.,MFGCF,OTC,204807712
1413,1998768,"Proficient Auto Logistics, Inc",PAL,Nasdaq,216987456
1414,66901,"ENTERGY MISSISSIPPI, LLC",EMP,NYSE,184853456
1415,1432364,AZUL SA,AZULQ,OTC,208560144
1416,924719,SMITH MIDLAND CORP,SMID,Nasdaq,202370720
1417,1327318,"TrueCar, Inc.",TRUE,Nasdaq,201893904
1418,27093,U.S. GOLD CORP.,USAU,Nasdaq,218190800
1419,2035709,Phoenix Asia Holdings Ltd,PHOE,Nasdaq,362879968
1420,1057861,BNY MELLON HIGH YIELD STRATEGIES FUND,DHF,NYSE,184250400
1421,796534,NATIONAL BANKSHARES INC,NKSH,Nasdaq,191298320
1422,1840199,Waldencast plc,WALD,Nasdaq,232491248
1423,1998560,Mint Inc Ltd,MIMI,Nasdaq,14757374
1424,1709164,Hamilton Beach Brands Holding Co,HBB,NYSE,188204128
1425,1374328,"FITLIFE BRANDS, INC.",FTLF,Nasdaq,173265280
1426,914122,"Perma-Pipe International Holdings, Inc.",PPIH,Nasdaq,212468688
1427,2027160,Vantage Corp (Singapore),VNTG,NYSE,30150624
1428,1245648,FLAHERTY & CRUMRINE TOTAL RETURN FUND INC,FLC,NYSE,183517200
1429,1867066,Journey Medical Corp,DERM,Nasdaq,208675104
1430,2041829,ChowChow Cloud International Holdings Ltd,CHOW,NYSE,298350016
1431,2028027,Newbury Street II Acquisition Corp,NTWO,Nasdaq,187003136
1432,1690334,SEACOR Marine Holdings Inc.,SMHI,NYSE,204210288
1433,1464790,"B. Riley Financial, Inc.",RILY,Nasdaq,156656976
1434,1907909,VOX ROYALTY CORP.,VOXR,Nasdaq,291984704
1435,1013880,"TTEC Holdings, Inc.",TTEC,Nasdaq,139823040
1436,1820190,Scilex Holding Co,SCLX,Nasdaq,135551920
1437,858706,NEW GERMANY FUND INC,GF,NYSE,173285440
1438,891532,PERMA FIX ENVIRONMENTAL SERVICES INC,PESI,Nasdaq,243877616
1439,1417802,"Voya Infrastructure, Industrials & Materials Fund",IDE,NYSE,179147696
1440,1757064,Genfit S.A.,GNFT,Nasdaq,219575216
1441,2030834,OneConstruction Group Ltd,ONEG,Nasdaq,164160000
1442,1138723,ACCURAY INC,ARAY,Nasdaq,125808664
1443,71508,"ENTERGY NEW ORLEANS, LLC",ENJ,NYSE,184746208
1444,1861841,Arbe Robotics Ltd.,ARBE,Nasdaq,164085488
1445,1320854,"FreightCar America, Inc.",RAIL,Nasdaq,160264480
1446,1089907,SWK Holdings Corp,SWKH,Nasdaq,203090272
1447,1531177,"Sight Sciences, Inc.",SGHT,Nasdaq,372745728
1448,1486298,Blackstone Senior Floating Rate 2027 Term Fund,BSL,NYSE,180270272
1449,1716410,Global Atomic Corp,GLATF,OTC,143737504
1450,1356115,NEXPOINT DIVERSIFIED REAL ESTATE TRUST,NXDT,NYSE,131630064
1451,1026655,CORE MOLDING TECHNOLOGIES INC,CMT,NYSE,164377984
1452,1132651,AMES NATIONAL CORP,ATLO,Nasdaq,189580992
1453,1936224,SURF AIR MOBILITY INC.,SRFM,NYSE,156800496
1454,1419041,"Forte Biosciences, Inc.",FBRX,Nasdaq,172070704
1455,803016,CALIFORNIA FIRST LEASING CORP,CFNB,OTC,205627952
1456,1945240,Roma Green Finance Ltd,ROMA,Nasdaq,163206928
1457,1598599,Innate Pharma SA,IPHA,Nasdaq,178741824
1458,1476840,"Expensify, Inc.",EXFY,Nasdaq,132115248
1459,895528,Invesco Pennsylvania Value Municipal Income Trust,VPV,NYSE,193019312
1460,768899,"TrueBlue, Inc.",TBI,NYSE,147601568
1461,1865506,Zeo Energy Corp.,ZEO,Nasdaq,172666752
1462,1750735,Meridian Corp,MRBK,Nasdaq,168270032
1463,845379,"China Fund, Inc.",CHN,NYSE,174849376
1464,704440,"KORU Medical Systems, Inc.",KRMD,Nasdaq,201503552
1465,1319947,Designer Brands Inc.,DBI,NYSE,188760656
1466,1860871,Tevogen Bio Holdings Inc.,TVGN,Nasdaq,87396064
1467,1177162,Eaton Vance New York Municipal Bond Fund,ENX,NYSE,179612880
1468,2026514,Namib Minerals,NAMM,Nasdaq,69780656
1469,1876431,Prenetics Global Ltd,PRE,Nasdaq,227520464
1470,1601485,"Elicio Therapeutics, Inc.",ELTX,Nasdaq,148841760
1471,894671,OHIO VALLEY BANC CORP,OVBC,Nasdaq,168418288
1472,1357971,Energy Services of America CORP,ESOA,Nasdaq,167670912
1473,731122,MUNCY COLUMBIA FINANCIAL Corp,CCFN,OTC,185638800
1474,1854139,Zevia PBC,ZVIA,NYSE,166197008
1475,1114925,LANTRONIX INC,LTRX,Nasdaq,192857184
1476,1448397,Seanergy Maritime Holdings Corp.,SHIP,Nasdaq,190449168
1477,1362190,AUDIOEYE INC,AEYE,Nasdaq,146539680
1478,5094,Invesco Bond Fund,VBF,NYSE,178345632
1479,1788230,"Heritage Distilling Holding Company, Inc.",IPST,Nasdaq,135960960
1480,2012219,OMS Energy Technologies Inc.,OMSE,Nasdaq,197386480
1481,1858848,"Tenaya Therapeutics, Inc.",TNYA,Nasdaq,217190272
1482,1706946,"Virgin Galactic Holdings, Inc",SPCE,NYSE,191144416
1483,100378,TWIN DISC INC,TWIN,Nasdaq,223158368
1484,1120970,Comstock Inc.,LODE,NYSE,144052528
1485,1851194,"Ventyx Biosciences, Inc.",VTYX,Nasdaq,660780992
1486,1891101,BRC Inc.,BRCC,NYSE,145028464
1487,33488,ESCALADE INC,ESCA,Nasdaq,174065216
1488,2028699,Dynamix Corp,ETHM,Nasdaq,170648000
1489,1792781,Torrid Holdings Inc.,CURV,NYSE,134369872
1490,1596961,"RideNow Group, Inc.",RDNW,Nasdaq,200615744
1491,1662684,"KULR Technology Group, Inc.",KULR,NYSE,115130856
1492,1979414,"NEONC TECHNOLOGIES HOLDINGS, INC.",NTHI,Nasdaq,168306688
1493,1408443,Milestone Pharmaceuticals Inc.,MIST,Nasdaq,161489104
1494,1605888,ATLANTIC INTERNATIONAL CORP.,ATLN,Nasdaq,141815120
1495,1006281,"Protalix BioTherapeutics, Inc.",PLX,NYSE,142720480
1496,34067,DMC Global Inc.,BOOM,Nasdaq,120660224
1497,1534120,"Avalo Therapeutics, Inc.",AVTX,Nasdaq,259315744
1498,1845123,"AleAnna, Inc.",ANNA,Nasdaq,132152744
1499,2001201,Atacama Copper Corp,FUEMF,OTC,350755552
1500,1857190,Nyxoah SA,NYXH,Nasdaq,188729312
1501,95574,"SUPERIOR GROUP OF COMPANIES, INC.",SGC,Nasdaq,148190384
1502,1889123,"Fold Holdings, Inc.",FLD,Nasdaq,148787520
1503,1856031,Vivid Seats Inc.,SEAT,Nasdaq,126468120
1504,1851484,"CITIUS ONCOLOGY, INC.",CTOR,Nasdaq,107732336
1505,889609,"CONSUMER PORTFOLIO SERVICES, INC.",CPSS,Nasdaq,182968976
1506,1337298,FutureFuel Corp.,FF,NYSE,150267024
1507,1641614,CPI Card Group Inc.,PMTS,Nasdaq,150087760
1508,883975,Microbot Medical Inc.,MBOT,Nasdaq,130958200
1509,1015383,Outdoor Holding Co,POWW,Nasdaq,200259520
1510,1481028,"SUNHYDROGEN, INC.",HYSR,OTC,168590832
1511,1084765,"RESOURCES CONNECTION, INC.",RGP,Nasdaq,155432752
1512,1857853,"Traeger, Inc.",COOK,NYSE,126543808
1513,1852767,"Marti Technologies, Inc.",MRT,NYSE,185484384
1514,783324,VISTA GOLD CORP,VGZ,NYSE,221307648
1515,1927719,Freightos Ltd,CRGO,Nasdaq,203604816
1516,1006655,EVOLUTION PETROLEUM CORP,EPM,NYSE,148809920
1517,1605301,"CB Financial Services, Inc.",CBFV,Nasdaq,171522528
1518,1437925,"Golden Matrix Group, Inc.",GMGI,Nasdaq,129938848
1519,1842566,"Airship AI Holdings, Inc.",AISP,Nasdaq,117222184
1520,1838162,Slam Corp.,SLAMF,OTC,171589904
1521,1723980,"China SXT Pharmaceuticals, Inc.",SXTC,Nasdaq,151996352
1522,897802,"SPECIAL OPPORTUNITIES FUND, INC.",SPE,NYSE,162003104
1523,1031316,FRANKLIN STREET PROPERTIES CORP /MA/,FSP,NYSE,114059376
1524,1137547,UNITED SECURITY BANCSHARES,UBFO,Nasdaq,171013024
1525,1093672,PEOPLES BANCORP OF NORTH CAROLINA INC,PEBK,Nasdaq,163942464
1526,1998781,IB Acquisition Corp.,IBAC,Nasdaq,164577984
1527,830622,PUTNAM MASTER INTERMEDIATE INCOME TRUST,PIM,NYSE,162863072
1528,1615165,"Veritone, Inc.",VERI,Nasdaq,372732448
1529,1876581,Imperial Petroleum Inc./Marshall Islands,IMPP,Nasdaq,201694656
1530,2035644,Range Capital Acquisition Corp.,RANG,Nasdaq,168874864
1531,1140411,PIMCO CALIFORNIA MUNICIPAL INCOME FUND,PCQ,NYSE,170069760
1532,1828588,"Hanover Bancorp, Inc. /NY",HNVR,Nasdaq,160749920
1533,1753368,Sangoma Technologies Corp,SANG,Nasdaq,178022640
1534,1463972,Vuzix Corp,VUZI,Nasdaq,188597968
1535,1982961,ENIGMATIG LTD,EGG,NYSE,109780384
1536,1364954,"CHEGG, INC",CHGG,NYSE,119588488
1537,2020385,Tavia Acquisition Corp.,TAVI,Nasdaq,165417456
1538,1609809,"Seres Therapeutics, Inc.",MCRB,Nasdaq,151710128
1539,1803914,"Playboy, Inc.",PLBY,Nasdaq,173690112
1540,1165002,WESTWOOD HOLDINGS GROUP INC,WHG,NYSE,152976192
1541,1649096,Clipper Realty Inc.,CLPR,NYSE,156691952
1542,5981,AMERICAN VANGUARD CORP,AVD,NYSE,144902832
1543,1704299,TORTOISE SUSTAINABLE & SOCIAL IMPACT TERM FUND,TEAF,NYSE,164726656
1544,1997403,"ZenaTech, Inc.",ZENA,Nasdaq,133313744
1545,1302387,"BV Financial, Inc.",BVFL,Nasdaq,161732144
1546,2012807,RF Acquisition Corp II,RFAI,Nasdaq,160633744
1547,810766,"CREDIT SUISSE ASSET MANAGEMENT INCOME FUND, INC.",CIK,NYSE,154053552
1548,1231457,GENELUX Corp,GNLX,Nasdaq,213089920
1549,1693577,"MainStreet Bancshares, Inc.",MNSB,Nasdaq,137786976
1550,1287098,"MAXCYTE, INC.",MXCT,Nasdaq,162099408
1551,1785493,Phoenix Plus Corp.,PXPC,OTC,286220864
1552,793040,ELLSWORTH GROWTH & INCOME FUND LTD,ECF,NYSE,162754496
1553,1703157,"Securetech Innovations, Inc.",SCTH,OTC,112619784
1554,1367859,Citizens Community Bancorp Inc.,CZWI,Nasdaq,163249680
1555,1662579,"C4 Therapeutics, Inc.",CCCC,Nasdaq,232594608
1556,2000756,K Wave Media Ltd.,KWM,Nasdaq,82677488
1557,2054876,NMP Acquisition Corp.,NMP,Nasdaq,160347168
1558,1454938,Teads Holding Co.,TEAD,Nasdaq,77235896
1559,1943289,"Silvaco Group, Inc.",SVCO,Nasdaq,134184592
1560,1889112,Cartesian Growth Corp II,RENEF,OTC,159376480
1561,96536,"TAYLOR DEVICES, INC.",TAYD,Nasdaq,142015056
1562,1652935,"ACTUATE THERAPEUTICS, INC.",ACTU,Nasdaq,137368064
1563,2027265,MASTERBEEF GROUP,MB,Nasdaq,124100000
1564,2011514,Anteris Technologies Global Corp.,AVR,Nasdaq,152842976
1565,1089872,"GAIA, INC",GAIA,Nasdaq,100678240
1566,39092,FRIEDMAN INDUSTRIES INC,FRD,Nasdaq,159099520
1567,1578987,ArrowMark Financial Corp.,BANX,Nasdaq,150062752
1568,1501103,Virtus Stone Harbor Emerging Markets Income Fund,EDF,NYSE,152320816
1569,1452477,Seven Hills Realty Trust,SEVN,Nasdaq,133451784
1570,1332551,ACRES Commercial Realty Corp.,ACR,NYSE,156350688
1571,887396,EMPIRE PETROLEUM CORP,EP,NYSE,104870464
1572,1396536,"DUOS TECHNOLOGIES GROUP, INC.",DUOT,Nasdaq,174379632
1573,1627868,Newcore Gold Ltd.,NCAUF,OTC,134145944
1574,1299969,"Comstock Holding Companies, Inc.",CHCI,Nasdaq,148956176
1575,1997711,Logistic Properties of the Americas,LPA,NYSE,100869208
1576,1957538,ESGL Holdings Ltd,ESGL,Nasdaq,158967152
1577,1141688,LANDMARK BANCORP INC,LARK,Nasdaq,156181984
1578,949858,"ACHIEVE LIFE SCIENCES, INC.",ACHV,Nasdaq,236891232
1579,1070680,CF BANKSHARES INC.,CFBK,Nasdaq,145629312
1580,1748137,NeoVolta Inc.,NEOV,Nasdaq,176468656
1581,1902314,"M-tron Industries, Inc.",MPTI,NYSE,149419696
1582,2052547,EGH Acquisition Corp.,EGHA,Nasdaq,157170000
1583,818850,NUVEEN NEW YORK MUNICIPAL VALUE FUND,NNY,NYSE,161664608
1584,830487,WESTERN ASSET MUNICIPAL HIGH INCOME FUND INC.,MHF,NYSE,152479696
1585,2098,ACME UNITED CORP,ACU,NYSE,141419808
1586,1376227,"United States Natural Gas Fund, LP",UNG,NYSE,174501616
1587,868578,FLAHERTY & CRUMRINE PREFERRED & INCOME FUND INC,PFD,NYSE,150883872
1588,1628808,Profound Medical Corp.,PROF,Nasdaq,198540800
1589,1273441,GRAN TIERRA ENERGY INC.,GTE,NYSE,154948352
1590,1023109,CANALASKA URANIUM LTD,CVVUF,OTC,84892248
1591,921671,GABELLI MULTIMEDIA TRUST INC.,GGT,NYSE,144767632
1592,1372807,BCP Investment Corp,BCIC,Nasdaq,165477824
1593,1832871,BlackRock 2037 Municipal Target Term Trust,BMN,NYSE,151201520
1594,1504234,Blackstone Long-Short Credit Income Fund,BGX,NYSE,149763216
1595,885508,STRATUS PROPERTIES INC,STRS,Nasdaq,151180640
1596,1835597,PepGen Inc.,PEPG,Nasdaq,332200128
1597,910329,MEDIFAST INC,MED,NYSE,124805896
1598,1404281,"Eledon Pharmaceuticals, Inc.",ELDN,Nasdaq,126057544
1599,1873923,Orion Properties Inc.,ONL,NYSE,135155120
1600,2000640,Damon Inc.,DMNIF,OTC,149479296
1601,1070296,FIRST CAPITAL INC,FCAP,Nasdaq,151215168
1602,1069530,CASSAVA SCIENCES INC,SAVA,Nasdaq,137677504
1603,1010134,ICTS INTERNATIONAL N V,ICTSF,OTC,139626336
1604,904112,MORGAN STANLEY EMERGING MARKETS DEBT FUND INC,MSD,NYSE,147213200
1605,1287498,Eaton Vance Short Duration Diversified Income Fund,EVG,NYSE,149730416
1606,1519469,ANFIELD ENERGY INC.,AEC,Nasdaq,107251680
1607,1351636,"SOUNDTHINKING, INC.",SSTI,Nasdaq,89651120
1608,1332943,Voya Global Advantage & Premium Opportunity Fund,IGA,NYSE,146970528
1609,1909747,Jushi Holdings Inc.,JUSHF,OTC,115066640
1610,1612630,JOINT Corp,JYNT,Nasdaq,122646080
1611,1303942,BankFinancial CORP,BFIN,Nasdaq,139808816
1612,1833141,CYBIN INC.,CYBN,NYSE,319836384
1613,1875558,"Nuvectis Pharma, Inc.",NVCT,Nasdaq,150871728
1614,2017758,Linkhome Holdings Inc.,LHAI,Nasdaq,183074400
1615,1131903,SPECTRAL CAPITAL Corp,FCCN,OTC,173238048
1616,1512931,MONROE CAPITAL Corp,MRCC,Nasdaq,139964560
1617,2007599,"Robot Consulting Co., Ltd.",LAWR,Nasdaq,172350000
1618,1595097,"Corbus Pharmaceuticals Holdings, Inc.",CRBP,Nasdaq,186314032
1619,2047273,BUUU Group Ltd,BUUU,Nasdaq,134734000
1620,1645873,"MODIV INDUSTRIAL, INC.",MDV,NYSE,147600160
1621,2012706,"Sunrise Realty Trust, Inc.",SUNS,Nasdaq,125083584
1622,883265,Invesco Trust for Investment Grade New York Municipals,VTN,NYSE,162956896
1623,1836775,Tiny Ltd.,TNYZF,OTC,189871856
1624,1580864,"Vroom, Inc.",VRM,Nasdaq,111531856
1625,1228454,BCB BANCORP INC,BCBP,Nasdaq,131795776
1626,891038,BLACKROCK MUNIYIELD PENNSYLVANIA QUALITY FUND,MPA,NYSE,147625776
1627,1948455,Ispire Technology Inc.,ISPR,Nasdaq,106245616
1628,2063816,Indigo Acquisition Corp.,INAC,Nasdaq,148140192
1629,1787400,"Nkarta, Inc.",NKTX,Nasdaq,132825184
1630,738214,"AEMETIS, INC",AMTX,Nasdaq,124580232
1631,31107,EASTERN CO,EML,Nasdaq,120037904
1632,2041047,Dune Acquisition Corp II,IPOD,Nasdaq,147869520
1633,1716951,"OFS Credit Company, Inc.",OCCI,Nasdaq,134439280
1634,1814423,iHuman Inc.,IH,NYSE,142225520
1635,1416090,BLUSKY AI INC.,BSAI,OTC,92233816
1636,883569,"Fossil Group, Inc.",FOSL,Nasdaq,98427224
1637,910406,HAIN CELESTIAL GROUP INC,HAIN,Nasdaq,122265744
1638,1680873,HF Foods Group Inc.,HFFG,Nasdaq,118818184
1639,1320350,"LENSAR, Inc.",LNSR,Nasdaq,122431600
1640,1380106,"RAPID MICRO BIOSYSTEMS, INC.",RPID,Nasdaq,180836032
1641,1958389,Hydreight Technologies Inc.,HYDTF,OTC,173745152
1642,1847874,Mobile Infrastructure Corp,BEEP,Nasdaq,139590000
1643,1504545,BrandywineGLOBAL-Global Income Opportunities Fund Inc,BWG,NYSE,139876000
1644,1762303,"AVITA Medical, Inc.",RCEL,Nasdaq,109619688
1645,1682241,Metalpha Technology Holding Ltd,MATH,Nasdaq,111385408
1646,1296774,The9 LTD,NCTY,Nasdaq,96327312
1647,1472619,Loncor Gold Inc.,LONCF,OTC,164850960
1648,1041859,"Childrens Place, Inc.",PLCE,Nasdaq,185944240
1649,1756390,"Ascend Wellness Holdings, Inc.",AAWH,OTC,133540440
1650,1816708,"Owlet, Inc.",OWLT,NYSE,288338592
1651,2051380,GrabAGun Digital Holdings Inc.,PEW,NYSE,122711096
1652,2005569,Empro Group Inc.,EMPG,Nasdaq,143046400
1653,1819253,biote Corp.,BTMD,Nasdaq,111950824
1654,1582982,"CareCloud, Inc.",CCLD,Nasdaq,132024384
1655,2037400,"China Automotive Systems, Inc.",CAAS,Nasdaq,124906704
1656,1939801,SIERRA MADRE GOLD & SILVER LTD.,SMDRF,OTC,158222560
1657,1316463,Clough Global Equity Fund,GLQ,NYSE,146906864
1658,1129928,ONCOLYTICS BIOTECH INC,ONCY,Nasdaq,111838232
1659,1732406,Grayscale Litecoin Trust (LTC),LTCN,OTC,125403680
1660,2006468,NUSATRIP Inc,NUTR,Nasdaq,174412512
1661,1883835,ESG Inc.,ESGH,OTC,132302256
1662,1703644,Granite Point Mortgage Trust Inc.,GPMT,NYSE,128943600
1663,832480,UTG INC,UTGN,OTC,173282336
1664,1598981,SKYX Platforms Corp.,SKYX,Nasdaq,171192816
1665,1732409,Grayscale Bitcoin Cash Trust (BCH),BCHG,OTC,120747280
1666,798081,LAKELAND INDUSTRIES INC,LAKE,Nasdaq,153129888
1667,1427570,"Vyome Holdings, Inc",HIND,Nasdaq,27758408
1668,1666071,"Cardlytics, Inc.",CDLX,Nasdaq,73246624
1669,2053456,Generation Essentials Group,TGE,NYSE,66633976
1670,355948,"RICHARDSON ELECTRONICS, LTD.",RELL,Nasdaq,148408544
1671,804563,BENCHMARK BANKSHARES INC,BMBN,OTC,140216736
1672,1675033,Great Elm Capital Corp.,GECC,Nasdaq,108415808
1673,1655210,"BEYOND MEAT, INC.",BYND,Nasdaq,467358720
1674,919864,Finward Bancorp,FNWD,Nasdaq,154059392
1675,1914605,"ECB Bancorp, Inc. /MD/",ECBK,Nasdaq,155529024
1676,1819574,"Bark, Inc.",BARK,NYSE,130410232
1677,1769624,Triller Group Inc.,ILLR,Nasdaq,77718336
1678,1799788,"Greenwich LifeSciences, Inc.",GLSI,Nasdaq,111667592
1679,1391437,Gabelli Healthcare & WellnessRx Trust,GRX,NYSE,146593680
1680,1682056,Silver Storm Mining Ltd.,SVRSF,OTC,137648288
1681,1213037,"Cardiff Oncology, Inc.",CRDF,Nasdaq,142467584
1682,1758057,"Luminar Technologies, Inc./DE",LAZR,Nasdaq,83204992
1683,1478454,"Eagle Bancorp Montana, Inc.",EBMT,Nasdaq,131369968
1684,1767837,"Richmond Mutual Bancorporation, Inc.",RMBI,Nasdaq,127428216
1685,1160791,GOLD RESOURCE CORP,GORO,NYSE,111585968
1686,1745114,MOLECULAR PARTNERS AG,MOLN,Nasdaq,153336512
1687,892992,NUVEEN ARIZONA QUALITY MUNICIPAL INCOME FUND,NAZ,NYSE,146317024
1688,10329,BASSETT FURNITURE INDUSTRIES INC,BSET,Nasdaq,124813648
1689,759866,JOHN HANCOCK INCOME SECURITIES TRUST,JHS,NYSE,133702792
1690,1407583,Bunker Hill Mining Corp.,BHLL,OTC,185074064
1691,1103795,"QS Energy, Inc.",QSEP,OTC,126122728
1692,1782223,"Pyxis Oncology, Inc.",PYXS,Nasdaq,270849344
1693,1393883,"DHI GROUP, INC.",DHX,NYSE,86768936
1694,913277,Clarus Corp,CLAR,Nasdaq,126726016
1695,1001500,LARAMIDE RESOURCES LTD,LMRXF,OTC,123425808
1696,1119774,COMPUGEN LTD,CGEN,Nasdaq,155024096
1697,1140102,"HireQuest, Inc.",HQI,Nasdaq,133386456
1698,1822359,DocGo Inc.,DCGO,Nasdaq,99935928
1699,1768446,"Climb Bio, Inc.",CLYM,Nasdaq,126482120
1700,1799011,Lucid Diagnostics Inc.,LUCD,Nasdaq,136998192
1701,1775898,uCloudlink Group Inc.,UCL,Nasdaq,80533864
1702,1620857,Synthomer plc/ADR,SYHMY,OTC,119431992
1703,1808220,"GoHealth, Inc.",GOCO,Nasdaq,76386664
1704,1987240,SCHMID Group N.V.,SHMD,Nasdaq,205089120
1705,2001699,Helport AI Ltd,HPAI,Nasdaq,99516360
1706,1965052,Marblegate Capital Corp,MGTE,OTC,157437680
1707,1549966,Silvercrest Asset Management Group Inc.,SAMG,Nasdaq,112640224
1708,1478102,Western Asset Mortgage Opportunity Fund Inc.,DMO,NYSE,136536544
1709,751365,VIRCO MFG CORPORATION,VIRC,Nasdaq,111273656
1710,1956744,Tron Inc.,TRON,Nasdaq,491090400
1711,1649744,DULUTH HOLDINGS INC.,DLTH,Nasdaq,106039240
1712,1814114,"Orchestra BioMed Holdings, Inc.",OBIO,Nasdaq,234610976
1713,1449794,"Embassy Bancorp, Inc.",EMYB,OTC,132186360
1714,1285170,INTERMAP TECHNOLOGIES CORP,ITMSF,OTC,118010416
1715,1825024,Offerpad Solutions Inc.,OPAD,NYSE,68006600
1716,720500,AMTECH SYSTEMS INC,ASYS,Nasdaq,102402088
1717,1732379,Blue Moon Metals Inc.,BMOOF,OTC,228967088
1718,1855644,Zura Bio Ltd,ZURA,Nasdaq,263973296
1719,898437,"Anika Therapeutics, Inc.",ANIK,Nasdaq,143779552
1720,2038439,"VisionWave Holdings, Inc.",VWAV,Nasdaq,158197664
1721,750558,QNB CORP.,QNBC,OTC,131033056
1722,1841425,"Verde Clean Fuels, Inc.",VGAS,Nasdaq,136321840
1723,1862935,Currenc Group Inc.,CURR,Nasdaq,252005104
1724,709283,QUANTUM CORP /DE/,QMCO,Nasdaq,106506712
1725,2033515,AsiaStrategy,SORA,Nasdaq,96223680
1726,1163792,WESTERN ASSET PREMIER BOND FUND,WEA,NYSE,131886144
1727,880417,"CSB Bancorp, Inc.",CSBB,OTC,129676848
1728,1983736,Eva Live Inc,GOAI,OTC,126936256
1729,1578453,Dynagas LNG Partners LP,DLNG,NYSE,128643720
1730,1480170,BEO BANCORP,BEOB,OTC,126057720
1731,1786286,Draganfly Inc.,DPRO,Nasdaq,191531296
1732,1692427,"NCS Multistage Holdings, Inc.",NCSM,Nasdaq,94293544
1733,2032379,Willow Lane Acquisition Corp.,WLAC,Nasdaq,149776000
1734,1055726,"INOVIO PHARMACEUTICALS, INC.",INO,Nasdaq,135345648
1735,1473334,"Nova Lifestyle, Inc.",NVFY,Nasdaq,202140160
1736,1343793,BlackRock Long-Term Municipal Advantage Trust,BTA,NYSE,127678976
1737,1289868,XAI Madison Equity Premium Income Fund,MCN,NYSE,124799824
1738,1496749,John Hancock Diversified Income Fund,HEQ,NYSE,130531488
1739,1141240,LIQUIDMETAL TECHNOLOGIES INC,LQMT,OTC,128419920
1740,1965143,Nvni Group Ltd,NVNI,Nasdaq,28743594
1741,6207,AMREP CORP.,AXR,NYSE,114130968
1742,1066684,THEGLOBE COM INC,TGLO,OTC,225066752
1743,2047148,CTW Cayman,CTW,Nasdaq,141648000
1744,1811931,Apollo Silver Corp,APGOF,OTC,168632144
1745,882071,Flaherty & Crumrine PREFERRED & INCOME OPPORTUNITY FUND INC,PFO,NYSE,125934648
1746,779336,"ABRDN AUSTRALIA EQUITY FUND, INC.",IAF,NYSE,122935296
1747,1751783,"Rhinebeck Bancorp, Inc.",RBKB,Nasdaq,107611544
1748,1386301,"Research Solutions, Inc.",RSSS,Nasdaq,101091096
1749,9521,BANCROFT FUND LTD,BCV,NYSE,129903208
1750,1870833,"RiverNorth Managed Duration Municipal Income Fund II, Inc.",RMMZ,NYSE,127594400
1751,1353613,Invesco CurrencyShares Japanese Yen Trust,FXY,NYSE,122269176
1752,1098972,AGENUS INC,AGEN,Nasdaq,143175152
1753,748691,KOREA FUND INC,KF,NYSE,148120352
1754,1383062,Invesco DB Energy Fund,DBE,NYSE,126074624
1755,1498382,"TuHURA Biosciences, Inc./NV",HURA,Nasdaq,106617440
1756,1455365,COGNITION THERAPEUTICS INC,CGTX,Nasdaq,131528640
1757,718413,COMMUNITY BANCORP /VT,CMTV,OTC,131014776
1758,1171759,RED ROBIN GOURMET BURGERS INC,RRGB,Nasdaq,76169304
1759,1412095,"Troops, Inc. /Cayman Islands/",TROO,Nasdaq,151478608
1760,1476573,Aurion Resources Ltd.,AIRRF,OTC,117465304
1761,15847,BUTLER NATIONAL CORP,BUKS,OTC,149524592
1762,1383395,SEQUANS COMMUNICATIONS,SQNS,NYSE,99321992
1763,1838987,"Complete Solaria, Inc.",SPWR,Nasdaq,137010640
1764,1836754,Legacy Education Inc.,LGCY,NYSE,106286112
1765,1604868,GrowGeneration Corp.,GRWG,Nasdaq,97844032
1766,1176334,MARTIN MIDSTREAM PARTNERS L.P.,MMLP,Nasdaq,103495984
1767,1098146,PATRIOT NATIONAL BANCORP INC,PNBK,Nasdaq,104416568
1768,1726445,"Seer, Inc.",SEER,Nasdaq,113807200
1769,1725160,"Zentalis Pharmaceuticals, Inc.",ZNTL,Nasdaq,93926008
1770,1734520,Alithya Group inc,ALYAF,OTC,128388176
1771,1758766,"STEM, INC.",STEM,NYSE,133979040
1772,1678748,Intellistake Technologies Corp.,ISTKF,OTC,258828496
1773,849146,Lifevantage Corp,LFVN,Nasdaq,82556440
1774,767405,"SB FINANCIAL GROUP, INC.",SBFG,Nasdaq,135134896
1775,1723935,Sunlands Technology Group,STG,NYSE,80709392
1776,1462418,ALTISOURCE PORTFOLIO SOLUTIONS S.A.,ASPS,Nasdaq,110499976
1777,1852889,Investcorp AI Acquisition Corp.,IVCAF,OTC,77937264
1778,795800,NexMetals Mining Corp.,NEXM,Nasdaq,80233416
1779,1259429,Oxford Square Capital Corp.,OXSQ,Nasdaq,154355184
1780,55529,KEWAUNEE SCIENTIFIC CORP /DE/,KEQU,Nasdaq,114771040
1781,1305767,"Pioneer Floating Rate Fund, Inc.",PHD,NYSE,123130584
1782,1951276,"SR Bancorp, Inc.",SRBK,Nasdaq,118757536
1783,1408534,"First Guaranty Bancshares, Inc.",FGBI,Nasdaq,94267096
1784,1840439,"Biomea Fusion, Inc.",BMEA,Nasdaq,89793624
1785,1594204,ZHEN DING RESOURCES INC.,RBTK,OTC,165617024
1786,2028355,Maywood Acquisition Corp.,MAYA,Nasdaq,143145936
